username,userlink,wbtext,time,likes,response,sentiment_category,sentiment_score
仲夏夜夢TM,https://weibo.com/erlin0413,第一次花钱购买，很棒，继续加油,51分钟前,0,0,1,0.8871
玉子是睡睡怪,https://weibo.com/5938171066,怎么来的心里没数吗一咬三,51分钟前,0,0,-1,0.238
比奥利奥还奥的牛奶,https://weibo.com/6345636493,恭喜肖战！光点🐮🍺,51分钟前,0,0,1,0.7628
这里苏荷太太,https://weibo.com/6303108912,@防弹少女田柒月 @Yxxxxx-l,51分钟前,0,2,0,0.4379
YOU宾红,https://weibo.com/5206024069,呜呜呜中国人的骄傲,51分钟前,0,0,1,0.7306
奶盖芋圆小周,https://weibo.com/5092484532,恭喜肖战 肖战未来可期#肖战光点2020全球单曲畅销榜第七#,51分钟前,0,0,1,0.8049
SweetSweetSean,https://weibo.com/7204576605,#肖战光点2020全球单曲畅销榜第七# 恭喜肖战@X玖少年团肖战DAYTOY ，期待战哥能继续带给我们更多更好的作品,51分钟前,0,0,1,0.9276
江雨初霁,https://weibo.com/3167789522,恭喜肖战！#肖战光点2020全球单曲畅销榜第七#,51分钟前,0,0,1,0.8178
小米鸡蛋花,https://weibo.com/1765228844,战哥威武！！！,51分钟前,0,0,1,0.9254
守护世界最赞的兔兔,https://weibo.com/7464030686,我是不牛逼 但是肖战是实打实的棒,51分钟前,0,0,1,0.8776
草莓味罐头公主,https://weibo.com/5210700566,很厉害了,51分钟前,0,0,1,0.8899
我iMHT,https://weibo.com/6123924177,丢人啊,51分钟前,1,0,-1,0.1368
Wuli傻糊糊,https://weibo.com/6317413381,恭喜肖战，恭喜光点！！！#肖战光点2020全球单曲畅销榜第七# #肖战光点ifpi全球单曲榜第七#,52分钟前,0,0,1,0.7823
罗樱英,https://weibo.com/5664665644,恭喜肖战恭喜光点,52分钟前,0,0,1,0.7366
p皮卡丘会打酱油u,https://weibo.com/7049694059,芜湖～🐮,52分钟前,0,0,-1,0.1745
阿绾姑娘,https://weibo.com/7133331733,恭喜肖战，恭喜光点,52分钟前,0,0,1,0.7909
柚子0329li,https://weibo.com/7456350128,恭喜肖战,52分钟前,0,0,1,0.7932
依稀-海兰,https://weibo.com/2912367280,真的很厉害👍,52分钟前,0,0,1,0.8735
He我叫何呵呵,https://weibo.com/6639213336,可喜可乐🎉  恭喜肖战棒棒哒@X玖少年团肖战DAYTOY,52分钟前,0,0,1,0.9214
浅轩战Starshine,https://weibo.com/6739228458,恭喜肖战#肖战光点ifpi全球单曲榜第七#,52分钟前,1,0,1,0.8249
小丑空白白,https://weibo.com/7529172143,恭喜肖战,52分钟前,0,0,1,0.7932
箜舞1983,https://weibo.com/7384967466,恭喜肖战！,52分钟前,0,0,1,0.8183
洛殇佐伊,https://weibo.com/5492036724,恭喜肖战，带着你的正能量，继续加油吧！,52分钟前,0,0,1,0.9083
番茄蘸酱筱肥虾2020,https://weibo.com/5525954726,恭喜🎉 肖战，希望肖战再接再厉，唱出美好。音乐无国界，有爱才会赢。,52分钟前,0,0,1,0.8544
小兔子白白·,https://weibo.com/5307592448,恭喜肖战,52分钟前,0,0,1,0.7932
南瞻部洲裕毅,https://weibo.com/7403276706,太强啦！光点是真的很好听呀,52分钟前,0,0,1,0.8729
亲亲豌豆2015,https://weibo.com/5625284291,#肖战光点2020全球单曲畅销榜第七# 恭喜🎉 肖战@X玖少年团肖战DAYTOY ，恭喜光点#肖战光点#,52分钟前,0,0,1,0.8951
肖先生你的小宝贝已上线,https://weibo.com/6644283174,#肖战光点2020全球单曲畅销榜第七# 恭喜肖战,52分钟前,0,0,1,0.7934
巧克力布丁_guiyi,https://weibo.com/2561757983,#肖战光点2020全球单曲畅销榜第七# 恭喜肖战 恭喜光点,52分钟前,0,0,1,0.7842
战战怀中果,https://weibo.com/5711359767,恭喜肖战,52分钟前,0,0,1,0.7932
J-Kwok925,https://weibo.com/2103958592,恭喜肖战,52分钟前,0,0,1,0.7932
永远守护天秤的射手,https://weibo.com/2316594142,肖战好棒,52分钟前,0,0,1,0.8859
小佛陀陀,https://weibo.com/7410634223,恭喜肖战,52分钟前,0,0,1,0.7932
不知名人氏1001,https://weibo.com/6990515727,第一次花钱听歌,52分钟前,0,0,-1,0.1841
九九归鼋,https://weibo.com/7403426418,#肖战光点2020全球单曲畅销榜第七# 恭喜@X玖少年团肖战DAYTOY !we are made to love!,53分钟前,0,0,1,0.9161
天啦噜我有点方,https://weibo.com/1945361974,搞笑,53分钟前,1,0,1,0.8041
最爱小兔兔的我,https://weibo.com/7391999338,恭喜肖战，加油。,53分钟前,0,0,1,0.8928
95战台,https://weibo.com/7236137477,恭喜歌手肖战，未来可期！肖战超话#肖战#,53分钟前,0,0,1,0.7498
清秀如竹,https://weibo.com/7413220739,恭喜肖战，未来可期，期待光点的舞台秀,53分钟前,0,0,1,0.8989
StayWithU_XZ,https://weibo.com/7530793942,"恭喜肖战, 恭喜光点",53分钟前,0,0,1,0.7751
海晏河清0925,https://weibo.com/7501749517,点点小公主好棒,53分钟前,0,0,1,0.8893
土豆怎么还没糊,https://weibo.com/5632018251,太可笑了,53分钟前,0,0,-1,0.1468
默默0點點,https://weibo.com/7538870252,粉丝牛啊,53分钟前,0,0,1,0.7834
微乐0310,https://weibo.com/6257450188,恭喜肖战，期待光点正式的舞台,53分钟前,0,0,1,0.8876
热爱可抵岁月漫长l我叫畅畅,https://weibo.com/6200786894,哦吼 全球榜单 冷丁子 还不会吹了  肖战 👍,53分钟前,0,0,0,0.6066
小小忘忧草儿,https://weibo.com/2979359832,恭喜肖战,53分钟前,0,0,1,0.7932
xxxiao55,https://weibo.com/1801694495,恭喜歌手肖战🎉we're made to love.光点向爱而行❤,53分钟前,0,0,1,0.837
MmYyyu47,https://weibo.com/6570871335,宝贝好棒！,53分钟前,0,0,1,0.8895
平淡无奇的小摩根,https://weibo.com/1004546535,恭喜战哥,53分钟前,0,0,1,0.9242
LuckyDomi,https://weibo.com/7403271105,恭喜肖战，恭喜光点#肖战光点2020全球单曲畅销榜第七#,53分钟前,0,0,1,0.7915
顶流的事业粉,https://weibo.com/6942201229,转发微博,53分钟前,0,0,0,0.3747
--惊墨--,https://weibo.com/5683781652,有实力的人不用多说,53分钟前,0,0,1,0.7927
眼红的松鼠1005,https://weibo.com/5284141779,恭喜肖战，恭喜光点!#肖战光点2020全球单曲畅销榜第七#,53分钟前,0,0,1,0.8018
漫漫星河醉yl,https://weibo.com/6033474703,好厉害#肖战光点2020全球单曲畅销榜第七#,53分钟前,0,0,1,0.9014
拜拜雪公主fairy-,https://weibo.com/5460219894,恭喜肖战，恭喜光点,53分钟前,0,0,1,0.7909
无谓过往不惧将来,https://weibo.com/3936435889,恭喜肖战！光点牛掰！！继续努力，加油,53分钟前,0,0,1,0.9048
桃桃五,https://weibo.com/6359938803,恭喜肖战！,53分钟前,0,0,1,0.8183
人间理想888888,https://weibo.com/7399088277,光点真的好好听,53分钟前,0,0,0,0.5307
丶慕小希,https://weibo.com/6651799215,战哥好棒,53分钟前,0,0,1,0.9284
烊烊超爱wo,https://weibo.com/6608152211,啊这…强迫未成年人氪金得来的也好意思说,53分钟前,0,0,0,0.4211
Super-棣,https://weibo.com/6053819493,恭喜战战,53分钟前,0,0,1,0.8492
怎么吃都不胖ab,https://weibo.com/6001655240,这里唯一个华人诶好厉害,53分钟前,0,0,1,0.8514
朗朗是朗朗叽啊哇,https://weibo.com/7413461829,肖战超话 恭喜肖战@X玖少年团肖战DAYTOY,53分钟前,0,0,1,0.9032
音容不渝,https://weibo.com/3306910661,肖战恭喜肖战恭喜《光点》,54分钟前,0,0,1,0.7333
岸边吉影,https://weibo.com/6305509784,你们开心就好,54分钟前,0,0,0,0.4539
戚戚的wb,https://weibo.com/7473458760,@我没有钱1123,54分钟前,0,0,0,0.3697
鸽把嘎巴噶了吧爬爬主公,https://weibo.com/7448777840,恭喜肖战,54分钟前,0,0,1,0.7932
Dear呆桃桃DAYTOY,https://weibo.com/7295696335,恭喜肖战@X玖少年团肖战DAYTOY,54分钟前,0,0,1,0.9166
小小红帽呐,https://weibo.com/6978440932,哇厉害啊！！,54分钟前,0,0,1,0.8789
席地而坐的大脸猫,https://weibo.com/yiki87515,在这种榜单上看到中国歌手，感觉就很厉害啊#肖战光点2020全球单曲畅销榜第七#,54分钟前,0,0,1,0.8185
tywd蕉鹤,https://weibo.com/6062008934,优秀优秀，光点超好听der#肖战光点2020全球单曲畅销榜第七# 肖战,54分钟前,0,0,1,0.8795
有点喜欢x,https://weibo.com/7207125510,恭喜肖战，恭喜光点,54分钟前,0,0,1,0.7909
玥玥6165,https://weibo.com/6476231841,恭喜战战，某些人实在太🍋了，真不喜欢你点进来干嘛，去看你自己喜欢的人不就行了，心理面羡慕的不行，嘴里每一句能听的，不喜欢就别点进来,54分钟前,0,0,0,0.4013
小绿豆依噶,https://weibo.com/6493946548,哥哥好厉害耶！,54分钟前,0,0,1,0.9249
京子鱼鱼鱼,https://weibo.com/6326209261,恭喜肖战的光点！！！！！,54分钟前,0,0,1,0.7517
希望我们都有钱,https://weibo.com/5874079522,恭喜战哥,54分钟前,0,0,1,0.9242
狐狸的桃红色矢车菊,https://weibo.com/7373740627,#肖战光点2020全球单曲畅销榜第七# 看到中国人名字出现在IFPI这个权威榜单上就是很骄傲！！！@X玖少年团肖战DAYTOY,54分钟前,0,0,1,0.9185
孽lkj,https://weibo.com/6226866253,恭喜肖战！！🎉,54分钟前,0,0,1,0.7993
惟爱惟肖,https://weibo.com/6910739161,光点因爱而生,54分钟前,0,0,1,0.8562
翩翩彩云3137,https://weibo.com/6423711270,在一众欧美脸庞中看见唯一华人身影，好骄傲啊#肖战光点2020全球单曲畅销榜第七#,54分钟前,1,0,1,0.8804
晶心含语,https://weibo.com/7298117254,恭喜肖战,54分钟前,0,0,1,0.7932
鸽把嘎巴噶了吧爬爬主公,https://weibo.com/7448777840,棒,54分钟前,0,0,1,0.8868
十三香2020,https://weibo.com/6539367874,加油！,54分钟前,0,0,1,0.8898
星星star知我心,https://weibo.com/1141319665,肖战，加油,54分钟前,0,0,1,0.8704
南乔清,https://weibo.com/7326900471,恭喜肖战，祝肖战越来越好，前程似锦！,54分钟前,1,0,1,0.846
橘亚亚,https://weibo.com/1920537017,治愈系的光点@X玖少年团肖战DAYTOY,54分钟前,0,0,1,0.9328
想要变身的小向,https://weibo.com/6993998484,真棒 恭喜呀恭喜,54分钟前,0,0,1,0.8833
粘人精瑶瑶呀,https://weibo.com/5715613395,战哥,54分钟前,0,0,1,0.9061
1206Jessica,https://weibo.com/7413897003,光点很不错！！！恭喜肖战！@X玖少年团肖战DAYTOY,54分钟前,0,0,1,0.913
苏苏7023430865,https://weibo.com/7023430865,破界跨界闯世界！肖战做到了！肖战真棒！#肖战# #肖战光点2020全球单曲畅销榜第七#,54分钟前,0,0,1,0.8801
菲菲与妮儿,https://weibo.com/5705299274,恭喜肖战,54分钟前,0,0,1,0.7932
情缘zz,https://weibo.com/5572610527,恭喜肖战恭喜光点，继续努力！@X玖少年团肖战DAYTOY,54分钟前,1,0,1,0.9155
瓜瓜皮皮bx,https://weibo.com/6684163567,恭喜肖战！,55分钟前,0,0,1,0.8183
海晏河清0925,https://weibo.com/7501749517,恭喜歌手肖战,55分钟前,0,0,0,0.3807
BX·木子,https://weibo.com/6083531089,#肖战光点2020全球单曲畅销榜第七# 牛逼！,55分钟前,0,0,1,0.8509
米诺mm11,https://weibo.com/7403240517,恭喜 厉害 华人之光,55分钟前,0,0,1,0.7983
自在洒脱很佛系,https://weibo.com/5517295939,#肖战光点2020全球单曲畅销榜第七# 恭喜肖战！光点值得！向阳而生向着光奔跑吧，永不回头！@X玖少年团肖战DAYTOY,55分钟前,0,0,1,0.9205
黑礼服的白婚纱,https://weibo.com/christyloo421,优秀的人终会被发现，为肖战开心@X玖少年团肖战DAYTOY,55分钟前,0,0,1,0.9299
西霖東巽,https://weibo.com/1011266905,太棒了,55分钟前,0,0,1,0.9164
灯盏花41494,https://weibo.com/5543520730,厉害厉害,55分钟前,0,0,1,0.9111
简简单单的幸福_虹,https://weibo.com/2775134067,恭喜肖战恭喜光点，继续努力！,55分钟前,0,0,1,0.8468
草莓且Cherry,https://weibo.com/6455032293,向阳而生，加油@X玖少年团肖战DAYTOY,55分钟前,0,0,1,0.9263
毛毛Y56yjzq,https://weibo.com/5894694588,恭喜肖战,55分钟前,1,0,1,0.7932
sincere38428,https://weibo.com/5426279081,肖战棒棒哒,55分钟前,0,0,1,0.8939
Josie-杨,https://weibo.com/5354590336,很骄傲歌手战真棒,55分钟前,0,0,1,0.8974
知蜜--Tingtzz1205,https://weibo.com/6287728536,恭喜战哥！,55分钟前,0,0,1,0.9278
熬夜不秃头的旺仔,https://weibo.com/5194740648,恭喜歌手肖战@X玖少年团肖战DAYTOY 的光点2020全球单曲畅销榜第七，期待点点子的MV和首舞台#肖战光点2020全球单曲畅销榜第七# xz#肖战正能量艺人#,55分钟前,0,0,1,0.8894
小姑娘何时会长大,https://weibo.com/2689132987,感动,55分钟前,0,0,1,0.9235
微霜若,https://weibo.com/7272413417,恭喜肖战，恭喜，期待你的更多优秀作品,55分钟前,0,0,1,0.9037
珍珠耳坠子,https://weibo.com/5317479455,快乐子！！,55分钟前,0,0,1,0.8497
心有所属付晶禛,https://weibo.com/6509419051,恭喜肖战,55分钟前,0,0,1,0.7932
潮潮花花草草,https://weibo.com/2813042752,恭喜肖战，太牛啦。传递温暖和爱的一首歌。@X玖少年团肖战DAYTOY @新浪音乐 好听。,55分钟前,0,0,1,0.9087
轻松熊ljd,https://weibo.com/6572591233,这种抄袭又拼凑起来的…。。！,55分钟前,0,0,-1,0.1379
wm-jqq,https://weibo.com/7351775844,大写的优秀，帅哥继续加油！,55分钟前,0,0,1,0.901
非著名粉丝儿,https://weibo.com/6407339837,啊啊啊啊啊棒棒棒棒！,55分钟前,0,0,1,0.9012
你想干嘛想干嘛,https://weibo.com/6855603266,你们开心就好,55分钟前,0,0,0,0.4539
琑了博君一肖,https://weibo.com/5901169707,恭喜肖战～,55分钟前,0,0,1,0.8802
不爱吃鱼的坚果,https://weibo.com/5406657005,恭喜肖战,55分钟前,0,0,1,0.7932
小仓鼠ll,https://weibo.com/3825906118,恭喜肖战,55分钟前,0,0,1,0.7932
改了也麻烦,https://weibo.com/5593881602,确实是刷的也是畅销榜，但是国外从来不搞这些，所以别人都是实打实的销量跟传唱度，XZ这个真的是要传唱度没传唱度粉丝还花钱刷榜引以自豪其实估计自己都唱背不出来整首歌,55分钟前,0,0,-1,0.2525
昕玥儿呐,https://weibo.com/6504386348,恭喜肖战！继续努力！加油！向着光！前进吧！,55分钟前,0,0,1,0.9085
再看就要收钱了,https://weibo.com/6504800115,我就是要把肖战 优秀 打在公屏上！,55分钟前,0,0,1,0.7582
豆麻麻1005,https://weibo.com/1892929153,恭喜歌手肖战，万千光点，汇聚为银河的斑斓。万千爱意，交织成前行的力量。一切情谊，感念于心，未来依然会稳扎稳打，并肩同行。 加油@X玖少年团肖战DAYTOY ​​​,55分钟前,0,0,1,0.9275
河南萧亚轩分轩_,https://weibo.com/6553650889,为肖战光点上榜骄傲,55分钟前,0,0,1,0.8043
Parisintherain-,https://weibo.com/1760901053,？他也配？？？？,55分钟前,1,0,-1,0.1979
DA战羡,https://weibo.com/7293518082,恭喜肖战非常喜欢光点,55分钟前,1,0,1,0.8701
Tyche-葉,https://weibo.com/2177392653,#肖战光点2020全球单曲畅销榜第七#,56分钟前,0,0,1,0.7046
Sunyer_9,https://weibo.com/5874342724,恭喜我的主唱大人肖战,56分钟前,0,0,0,0.3859
不安定的神明,https://weibo.com/5927641227,没意思，不管好不好听，有nc粉无脑刷当然能排得上号，畅销又不是质量好,56分钟前,1,0,-1,0.2441
Lucy_cola,https://weibo.com/6242074740,肖战哥哥如此优秀,56分钟前,0,0,1,0.9135
量昄滴an3,https://weibo.com/2443257390,牛牛牛！战总崛起！,56分钟前,0,0,1,0.9085
YanXZ1005,https://weibo.com/5913479278,恭喜肖战,56分钟前,0,0,1,0.7932
粘人爱撒娇的,https://weibo.com/5136354544,歌手肖战超厉害👍,56分钟前,0,0,1,0.808
蜜糖安琪,https://weibo.com/2032163507,这个荣誉，真的牛逼。厉害了，肖战。,56分钟前,0,0,1,0.8318
蔷薇将军皇甫耀阳,https://weibo.com/6042000459,恭喜肖战，@X玖少年团肖战DAYTOY,56分钟前,0,0,1,0.9143
绛这样开心,https://weibo.com/7420932871,恭喜肖战,56分钟前,0,0,1,0.7932
玥野兔桃桃,https://weibo.com/1922493227,点点子这么牛吗！,56分钟前,0,0,0,0.315
123木头人wer,https://weibo.com/7088909353,#肖战光点2020全球单曲畅销榜第七# 恭喜歌手肖战,56分钟前,0,0,0,0.5889
肖玖与,https://weibo.com/7371654436,恭喜光点，恭喜肖战,56分钟前,0,0,1,0.768
2027努力去见你,https://weibo.com/6442845723,恭喜肖战,56分钟前,0,0,1,0.7932
过去的回忆All,https://weibo.com/2769170945,卧槽？牛逼啊！恭喜肖战的光点！,56分钟前,0,0,0,0.4599
光点SeanXiao,https://weibo.com/6166274381,每个人都很优秀棒棒哒,56分钟前,0,0,1,0.9056
小屁屁17,https://weibo.com/7417806009,厉！害！了！,56分钟前,0,0,1,0.7257
憧憬的那个远方,https://weibo.com/5255130787,牛🐮 🐮 🐮 🐮,56分钟前,0,0,0,0.3758
在这儿NE,https://weibo.com/3318447945,恭喜战战，超级棒！！！,56分钟前,0,0,1,0.8992
一力降十会-牛牛,https://weibo.com/yafengai,恭喜肖战光点很好听#肖战光点国际唱片协会全球单曲榜第七#,56分钟前,0,0,1,0.7575
肖肖晓X丫,https://weibo.com/5538432263,恭喜肖战！恭喜点点子！！🎉 🎉🎉,56分钟前,0,0,1,0.7666
雯锐崢,https://weibo.com/7319283196,恭喜肖战光点荣登榜七！加油！,56分钟前,1,0,1,0.9148
智商日常出走,https://weibo.com/7434802407,终于有张中国脸了,56分钟前,0,0,0,0.4036
wenlin黎,https://weibo.com/5255931465,恭喜肖战,57分钟前,0,0,1,0.7932
sabqdang,https://weibo.com/6734042687,肖战必糊,57分钟前,0,0,-1,0.1431
清风挽忆l,https://weibo.com/6617677563,恭喜肖战恭喜光点，继续努力！,57分钟前,0,0,1,0.8468
VenusKarida,https://weibo.com/7456934226,虽然听不懂，但觉得很厉害的样子,57分钟前,0,0,1,0.822
Eashine_依依,https://weibo.com/5786528258,恭喜歌手肖战，恭喜光点，继续努力，未来可期！,57分钟前,0,0,1,0.7799
余生漫漫xz1005,https://weibo.com/7425672781,#肖战光点2020全球单曲畅销榜第七# 恭喜光点，恭喜肖战，We are made to love@X玖少年团肖战DAYTOY,57分钟前,0,0,1,0.9086
红桃花溪,https://weibo.com/6265482506,表示很骄傲～我国的流行歌手可以打入国际，这是一件非常不错的事,57分钟前,0,0,1,0.8393
vivii赞,https://weibo.com/6160637094,#肖战光点2020全球单曲畅销榜第七# 才知道这个奖这么厉害，肖战牛逼,57分钟前,0,0,1,0.7763
HC陈浩然,https://weibo.com/1765730967,呵呵,57分钟前,0,0,-1,0.1398
与藏子,https://weibo.com/5667594316,恭喜肖战，文化输出正能量。,57分钟前,0,0,1,0.8809
沐若洋,https://weibo.com/6211950467,恭喜肖战,57分钟前,0,0,1,0.7932
